# PVGIS-6 TMY data
# Location: 41.892N, 12.511E
# Elevation: 658m
# Source: PVGIS <https://joint-research-centre.ec.europa.eu/pvgis_en>
# Radiation database: PVGIS-SARAH2
# Nominal power of the PV system: 2000kW
# System losses: 13.0%
# Slope angle: 35 deg
# Azimuth angle: 0 deg (optimum)
#
time;P_Wh;G(i);H_sun;T2m;WS10m
2023-01-02T22:00:00;0.000;0.000;0;11.960;1.061
2023-01-02T23:00:00;0.000;0.000;0;11.427;9.404
2023-01-03T00:00:00;0.000;0.000;0;12.807;3.608
2023-01-03T01:00:00;0.000;0.000;0;11.268;2.057
2023-01-03T02:00:00;0.000;0.000;0;13.808;9.507
2023-01-03T03:00:00;0.000;0.000;0;17.424;2.380
2023-01-03T04:00:00;0.000;0.000;0;15.057;5.163
2023-01-03T05:00:00;0.000;0.000;0;15.391;5.988
2023-01-03T06:00:00;0.000;0.000;0;18.105;3.310
2023-01-03T07:00:00;445341.382;511886.647;1;22.425;1.819
2023-01-03T08:00:00;807653.840;928337.747;1;23.832;5.617
2023-01-03T09:00:00;958129.253;1101297.992;1;22.869;2.970
2023-01-03T10:00:00;1617355.665;1859029.500;1;23.282;3.348
2023-01-03T11:00:00;1083906.615;1245869.673;1;21.467;3.351
2023-01-03T12:00:00;1524080.730;1751816.931;1;21.436;3.552
2023-01-03T13:00:00;1670339.593;1919930.566;1;20.746;1.667
2023-01-03T14:00:00;1267662.012;1457082.773;1;19.709;4.326
2023-01-03T15:00:00;930489.282;1069527.910;1;19.620;6.566
2023-01-03T16:00:00;917052.074;1054082.844;1;17.780;7.576
2023-01-03T17:00:00;698724.327;803131.411;1;15.687;3.821
2023-01-03T18:00:00;283729.782;326126.186;1;19.086;4.503
2023-01-03T19:00:00;0.000;0.000;1;13.822;3.931
2023-01-03T20:00:00;0.000;0.000;0;14.078;12.489
2023-01-03T21:00:00;0.000;0.000;0;10.647;0.672
2023-01-03T22:00:00;0.000;0.000;0;16.261;7.804
2023-01-03T23:00:00;0.000;0.000;0;8.880;1.569
2023-01-04T00:00:00;0.000;0.000;0;13.914;3.175
2023-01-04T01:00:00;0.000;0.000;0;12.997;6.894
2023-01-04T02:00:00;0.000;0.000;0;16.372;3.672
2023-01-04T03:00:00;0.000;0.000;0;16.135;2.203
2023-01-04T04:00:00;0.000;0.000;0;16.586;3.238
2023-01-04T05:00:00;0.000;0.000;0;17.689;1.185
2023-01-04T06:00:00;0.000;0.000;0;20.114;4.006
2023-01-04T07:00:00;371777.068;427329.964;1;18.851;3.238
2023-01-04T08:00:00;735530.668;845437.549;1;21.000;1.448
2023-01-04T09:00:00;1188064.563;1365591.452;1;22.167;2.799
2023-01-04T10:00:00;1282482.152;1474117.416;1;23.392;1.881
2023-01-04T11:00:00;1557077.239;1789743.953;1;19.215;3.888
2023-01-04T12:00:00;1480698.091;1701951.828;1;21.509;5.948
2023-01-04T13:00:00;1556083.470;1788601.690;1;20.811;4.042
2023-01-04T14:00:00;1300334.348;1494637.182;1;22.438;4.451
2023-01-04T15:00:00;1156880.645;1329747.868;1;18.997;3.471
2023-01-04T16:00:00;854257.375;981905.028;1;16.534;5.553
2023-01-04T17:00:00;621182.538;714002.917;1;15.562;3.497
2023-01-04T18:00:00;273223.141;314049.588;1;6.898;5.332
2023-01-04T19:00:00;0.000;0.000;1;14.179;7.951
2023-01-04T20:00:00;0.000;0.000;0;11.998;4.516
2023-01-04T21:00:00;0.000;0.000;0;15.932;0.529
2023-01-04T22:00:00;0.000;0.000;0;10.122;4.779
2023-01-04T23:00:00;0.000;0.000;0;9.489;2.410
2023-01-05T00:00:00;0.000;0.000;0;14.911;8.732
2023-01-05T01:00:00;0.000;0.000;0;17.240;10.347
2023-01-05T02:00:00;0.000;0.000;0;15.388;6.532
2023-01-05T03:00:00;0.000;0.000;0;15.296;3.696
2023-01-05T04:00:00;0.000;0.000;0;14.866;5.298
2023-01-05T05:00:00;0.000;0.000;0;17.444;0.402
2023-01-05T06:00:00;0.000;0.000;0;19.397;6.101
2023-01-05T07:00:00;243355.220;279718.644;1;23.273;2.143
2023-01-05T08:00:00;808327.884;929112.511;1;18.764;5.005
2023-01-05T09:00:00;826582.234;950094.522;1;22.056;2.230
2023-01-05T10:00:00;1438517.640;1653468.551;1;22.021;6.352
2023-01-05T11:00:00;1206780.846;1387104.421;1;22.701;5.044
2023-01-05T12:00:00;1032238.410;1186480.931;1;21.625;5.174
2023-01-05T13:00:00;1587844.526;1825108.650;1;17.706;3.783
2023-01-05T14:00:00;1433896.843;1648157.291;1;18.664;1.491
2023-01-05T15:00:00;1278970.724;1470081.292;1;19.908;5.617
2023-01-05T16:00:00;909175.480;1045029.288;1;16.473;6.424
2023-01-05T17:00:00;718840.355;826253.281;1;17.726;7.646
2023-01-05T18:00:00;377774.459;434223.516;1;13.608;3.370
2023-01-05T19:00:00;0.000;0.000;1;13.403;3.637
2023-01-05T20:00:00;0.000;0.000;0;13.614;8.079
2023-01-05T21:00:00;0.000;0.000;0;10.092;9.656
2023-01-05T22:00:00;0.000;0.000;0;12.838;5.782
2023-01-05T23:00:00;0.000;0.000;0;11.467;3.005
2023-01-06T00:00:00;0.000;0.000;0;11.481;7.548
2023-01-06T01:00:00;0.000;0.000;0;11.544;0.521
2023-01-06T02:00:00;0.000;0.000;0;12.035;0.797
2023-01-06T03:00:00;0.000;0.000;0;15.293;4.427
2023-01-06T04:00:00;0.000;0.000;0;18.856;7.134
2023-01-06T05:00:00;0.000;0.000;0;20.645;2.245
2023-01-06T06:00:00;0.000;0.000;0;21.688;8.737
2023-01-06T07:00:00;371187.986;426652.858;1;17.001;4.614
2023-01-06T08:00:00;740132.261;850726.737;1;21.499;4.791
2023-01-06T09:00:00;951181.991;1093312.633;1;24.108;3.143
2023-01-06T10:00:00;1211248.390;1392239.528;1;19.586;9.179
2023-01-06T11:00:00;1537241.720;1766944.506;1;23.856;5.348
2023-01-06T12:00:00;1741488.224;2001710.603;1;20.861;7.980
2023-01-06T13:00:00;1365645.629;1569707.620;1;22.090;5.253
2023-01-06T14:00:00;1307736.545;1503145.454;1;16.894;10.027
2023-01-06T15:00:00;830434.011;954521.852;1;16.919;3.428
2023-01-06T16:00:00;630331.123;724518.533;1;16.130;6.031
2023-01-06T17:00:00;810753.295;931900.339;1;17.890;5.658
2023-01-06T18:00:00;364402.040;418852.920;1;13.008;1.110
2023-01-06T19:00:00;0.000;0.000;1;15.284;1.258
2023-01-06T20:00:00;0.000;0.000;0;13.958;8.083
2023-01-06T21:00:00;0.000;0.000;0;13.343;3.174
2023-01-06T22:00:00;0.000;0.000;0;12.187;2.334
2023-01-06T23:00:00;0.000;0.000;0;12.789;1.366
2023-01-07T00:00:00;0.000;0.000;0;13.174;0.773
2023-01-07T01:00:00;0.000;0.000;0;14.796;4.061
2023-01-07T02:00:00;0.000;0.000;0;17.235;2.490
2023-01-07T03:00:00;0.000;0.000;0;18.129;6.254
2023-01-07T04:00:00;0.000;0.000;0;19.666;4.882
2023-01-07T05:00:00;0.000;0.000;0;18.509;4.511
2023-01-07T06:00:00;0.000;0.000;0;15.872;7.644
2023-01-07T07:00:00;365678.622;420320.255;1;21.246;4.013
2023-01-07T08:00:00;850862.033;978002.336;1;20.994;3.662
2023-01-07T09:00:00;1280994.582;1472407.566;1;21.720;0.791
2023-01-07T10:00:00;1325831.717;1523944.502;1;21.018;3.994
2023-01-07T11:00:00;1365186.653;1569180.061;1;21.745;5.417
2023-01-07T12:00:00;1882108.982;2163343.657;1;21.718;2.375
2023-01-07T13:00:00;2017042.291;2318439.415;1;19.487;2.681
2023-01-07T14:00:00;1556279.567;1788827.089;1;23.382;1.906
2023-01-07T15:00:00;1323168.125;1520882.902;1;17.270;0.480
2023-01-07T16:00:00;883737.434;1015790.154;1;17.468;2.764
2023-01-07T17:00:00;584539.143;671884.072;1;14.655;4.984
2023-01-07T18:00:00;411089.815;472517.029;1;13.699;7.287
2023-01-07T19:00:00;0.000;0.000;1;10.107;1.551
2023-01-07T20:00:00;0.000;0.000;0;15.054;9.867
2023-01-07T21:00:00;0.000;0.000;0;13.275;2.561
2023-01-07T22:00:00;0.000;0.000;0;13.813;9.836
2023-01-07T23:00:00;0.000;0.000;0;11.293;2.690
2023-01-08T00:00:00;0.000;0.000;0;9.078;3.325
2023-01-08T01:00:00;0.000;0.000;0;16.693;3.340
2023-01-08T02:00:00;0.000;0.000;0;9.892;3.806
2023-01-08T03:00:00;0.000;0.000;0;14.144;3.152
2023-01-08T04:00:00;0.000;0.000;0;19.287;2.271
2023-01-08T05:00:00;0.000;0.000;0;17.135;2.733
2023-01-08T06:00:00;0.000;0.000;0;22.413;8.339
2023-01-08T07:00:00;471119.283;541516.417;1;20.924;3.062
2023-01-08T08:00:00;574446.788;660283.665;1;20.098;2.500
2023-01-08T09:00:00;898832.457;1033140.755;1;21.783;3.795
2023-01-08T10:00:00;1606494.272;1846545.141;1;23.495;6.794
2023-01-08T11:00:00;1276201.987;1466898.836;1;25.114;3.507
2023-01-08T12:00:00;1519452.483;1746497.107;1;21.633;8.666
2023-01-08T13:00:00;1429695.983;1643328.716;1;21.258;4.373
2023-01-08T14:00:00;1636099.705;1880574.374;1;20.780;1.162
2023-01-08T15:00:00;757700.104;870919.660;1;18.129;3.129
2023-01-08T16:00:00;1255187.665;1442744.443;1;18.038;4.401
2023-01-08T17:00:00;602637.433;692686.705;1;12.546;1.455
2023-01-08T18:00:00;342080.279;393195.723;1;17.252;3.954
2023-01-08T19:00:00;0.000;0.000;1;13.565;0.063
2023-01-08T20:00:00;0.000;0.000;0;12.601;5.433
2023-01-08T21:00:00;0.000;0.000;0;13.840;3.583
2023-01-08T22:00:00;0.000;0.000;0;11.279;4.886
2023-01-08T23:00:00;0.000;0.000;0;11.243;7.794
2023-01-09T00:00:00;0.000;0.000;0;15.553;3.824
2023-01-09T01:00:00;0.000;0.000;0;12.696;6.430
2023-01-09T02:00:00;0.000;0.000;0;12.248;9.020
2023-01-09T03:00:00;0.000;0.000;0;14.989;2.726
2023-01-09T04:00:00;0.000;0.000;0;16.168;0.326
2023-01-09T05:00:00;0.000;0.000;0;16.919;7.554
2023-01-09T06:00:00;0.000;0.000;0;18.808;3.928
2023-01-09T07:00:00;325142.183;373726.647;1;22.262;3.904
2023-01-09T08:00:00;487249.594;560057.005;1;25.374;2.631
2023-01-09T09:00:00;1315391.025;1511943.707;1;19.064;2.617
2023-01-09T10:00:00;1105312.467;1270474.100;1;18.292;3.758
2023-01-09T11:00:00;1534513.808;1763808.975;1;21.290;3.808
2023-01-09T12:00:00;1476887.650;1697572.011;1;23.289;1.889
2023-01-09T13:00:00;1700287.544;1954353.499;1;20.608;3.377
2023-01-09T14:00:00;859075.095;987442.638;1;18.537;5.397
2023-01-09T15:00:00;1321069.870;1518471.115;1;13.424;2.453
2023-01-09T16:00:00;997218.164;1146227.774;1;17.457;1.204
2023-01-09T17:00:00;633780.571;728483.415;1;17.330;5.676
2023-01-09T18:00:00;343700.989;395058.608;1;13.882;1.050
2023-01-09T19:00:00;0.000;0.000;1;19.169;4.470
2023-01-09T20:00:00;0.000;0.000;0;10.869;6.396
2023-01-09T21:00:00;0.000;0.000;0;8.160;3.747
2023-01-09T22:00:00;0.000;0.000;0;10.415;3.595
2023-01-09T23:00:00;0.000;0.000;0;8.335;7.023
2023-01-10T00:00:00;0.000;0.000;0;13.522;2.043
2023-01-10T01:00:00;0.000;0.000;0;11.530;6.500
2023-01-10T02:00:00;0.000;0.000;0;14.992;4.376
2023-01-10T03:00:00;0.000;0.000;0;17.020;3.758
2023-01-10T04:00:00;0.000;0.000;0;15.421;4.686
2023-01-10T05:00:00;0.000;0.000;0;18.778;2.671
2023-01-10T06:00:00;0.000;0.000;0;17.316;8.008
2023-01-10T07:00:00;209069.974;240310.315;1;19.972;5.725
2023-01-10T08:00:00;433463.165;498233.523;1;20.423;3.815
2023-01-10T09:00:00;1142723.164;1313474.901;1;17.883;0.590
2023-01-10T10:00:00;1019596.494;1171949.993;1;21.633;2.807
2023-01-10T11:00:00;1881429.229;2162562.332;1;20.469;3.367
2023-01-10T12:00:00;2029502.797;2332761.835;1;20.953;3.703
2023-01-10T13:00:00;1158922.342;1332094.646;1;19.953;5.278
2023-01-10T14:00:00;1979858.312;2275699.209;1;19.323;3.841
2023-01-10T15:00:00;1180869.050;1357320.747;1;15.592;4.548
2023-01-10T16:00:00;1236252.249;1420979.597;1;13.208;0.933
2023-01-10T17:00:00;880341.932;1011887.278;1;13.742;6.833
2023-01-10T18:00:00;435783.160;500900.184;1;11.573;5.206
2023-01-10T19:00:00;0.000;0.000;1;14.251;5.270
2023-01-10T20:00:00;0.000;0.000;0;13.441;3.614
2023-01-10T21:00:00;0.000;0.000;0;12.495;2.417
2023-01-10T22:00:00;0.000;0.000;0;15.377;5.067
2023-01-10T23:00:00;0.000;0.000;0;13.834;9.761
2023-01-11T00:00:00;0.000;0.000;0;14.159;7.459
2023-01-11T01:00:00;0.000;0.000;0;15.310;5.582
2023-01-11T02:00:00;0.000;0.000;0;16.558;8.874
2023-01-11T03:00:00;0.000;0.000;0;13.064;2.160
2023-01-11T04:00:00;0.000;0.000;0;20.394;5.586
2023-01-11T05:00:00;0.000;0.000;0;16.793;2.872
2023-01-11T06:00:00;0.000;0.000;0;20.611;5.103
2023-01-11T07:00:00;359345.147;413040.399;1;21.095;5.255
2023-01-11T08:00:00;833635.339;958201.539;1;16.692;1.927
2023-01-11T09:00:00;784106.980;901272.390;1;19.235;4.737
2023-01-11T10:00:00;1314753.558;1511210.986;1;23.831;2.167
2023-01-11T11:00:00;1095576.742;1259283.611;1;23.828;2.764
2023-01-11T12:00:00;1147341.038;1318782.802;1;21.958;2.770
2023-01-11T13:00:00;1538824.756;1768764.088;1;20.031;4.936
2023-01-11T14:00:00;1255466.260;1443064.667;1;19.279;7.788
2023-01-11T15:00:00;1251643.428;1438670.607;1;17.335;4.863
2023-01-11T16:00:00;1015069.556;1166746.617;1;18.394;2.614
2023-01-11T17:00:00;866187.082;995617.335;1;17.821;9.978
2023-01-11T18:00:00;382337.113;439467.946;1;13.708;3.477
2023-01-11T19:00:00;0.000;0.000;1;13.037;0.797
2023-01-11T20:00:00;0.000;0.000;0;12.707;3.754
2023-01-11T21:00:00;0.000;0.000;0;10.626;5.987
2023-01-11T22:00:00;0.000;0.000;0;12.452;8.214
2023-01-11T23:00:00;0.000;0.000;0;9.638;1.438
2023-01-12T00:00:00;0.000;0.000;0;14.996;8.138
2023-01-12T01:00:00;0.000;0.000;0;12.116;3.618
2023-01-12T02:00:00;0.000;0.000;0;13.471;6.482
2023-01-12T03:00:00;0.000;0.000;0;15.000;3.798
2023-01-12T04:00:00;0.000;0.000;0;16.630;4.670
2023-01-12T05:00:00;0.000;0.000;0;17.902;10.249
2023-01-12T06:00:00;0.000;0.000;0;23.486;5.060
2023-01-12T07:00:00;391239.797;449700.916;1;25.022;4.360
2023-01-12T08:00:00;695743.498;799705.170;1;23.242;3.512
2023-01-12T09:00:00;696711.173;800817.441;1;24.258;3.453
2023-01-12T10:00:00;896086.404;1029984.373;1;22.865;6.205
2023-01-12T11:00:00;1531470.804;1760311.269;1;23.002;1.746
2023-01-12T12:00:00;1793233.813;2061188.291;1;19.462;6.400
2023-01-12T13:00:00;1445555.895;1661558.500;1;21.539;8.403
2023-01-12T14:00:00;1543690.674;1774357.097;1;21.001;6.554
2023-01-12T15:00:00;1029473.608;1183302.997;1;18.481;2.882
2023-01-12T16:00:00;922955.589;1060868.493;1;14.986;5.509
2023-01-12T17:00:00;422011.128;485070.262;1;14.988;1.970
2023-01-12T18:00:00;318662.337;366278.548;1;13.478;1.211
2023-01-12T19:00:00;0.000;0.000;1;13.710;2.929
2023-01-12T20:00:00;0.000;0.000;0;9.408;1.190
2023-01-12T21:00:00;0.000;0.000;0;9.376;1.835
2023-01-12T22:00:00;0.000;0.000;0;12.301;2.748
2023-01-12T23:00:00;0.000;0.000;0;12.182;5.331
2023-01-13T00:00:00;0.000;0.000;0;14.658;5.066
2023-01-13T01:00:00;0.000;0.000;0;12.708;4.300
2023-01-13T02:00:00;0.000;0.000;0;15.089;2.514
2023-01-13T03:00:00;0.000;0.000;0;16.047;2.134
2023-01-13T04:00:00;0.000;0.000;0;16.340;1.957
2023-01-13T05:00:00;0.000;0.000;0;17.722;5.301
2023-01-13T06:00:00;0.000;0.000;0;18.761;1.778
2023-01-13T07:00:00;341931.835;393025.098;1;21.834;8.340
2023-01-13T08:00:00;904014.106;1039096.674;1;24.128;4.393
2023-01-13T09:00:00;975082.335;1120784.293;1;25.316;5.702
2023-01-13T10:00:00;804278.585;924458.143;1;19.753;4.239
2023-01-13T11:00:00;1382535.647;1589121.434;1;25.482;6.895
2023-01-13T12:00:00;1674918.408;1925193.573;1;22.274;8.514
2023-01-13T13:00:00;1682276.115;1933650.707;1;16.267;1.675
2023-01-13T14:00:00;1424459.639;1637309.930;1;21.252;5.006
2023-01-13T15:00:00;1210989.825;1391942.327;1;19.089;9.706
2023-01-13T16:00:00;1045684.896;1201936.662;1;17.550;5.268
2023-01-13T17:00:00;575482.830;661474.517;1;16.166;2.203
2023-01-13T18:00:00;289074.409;332269.436;1;13.298;6.008
2023-01-13T19:00:00;0.000;0.000;1;10.980;4.456
2023-01-13T20:00:00;0.000;0.000;0;13.009;9.855
2023-01-13T21:00:00;0.000;0.000;0;9.044;2.319
2023-01-13T22:00:00;0.000;0.000;0;13.192;2.717
2023-01-13T23:00:00;0.000;0.000;0;12.502;5.980
2023-01-14T00:00:00;0.000;0.000;0;15.199;2.617
2023-01-14T01:00:00;0.000;0.000;0;14.225;6.653
2023-01-14T02:00:00;0.000;0.000;0;15.723;4.808
2023-01-14T03:00:00;0.000;0.000;0;15.057;4.641
2023-01-14T04:00:00;0.000;0.000;0;19.555;5.703
2023-01-14T05:00:00;0.000;0.000;0;17.959;6.030
2023-01-14T06:00:00;0.000;0.000;0;18.941;3.664
2023-01-14T07:00:00;433525.024;498304.626;1;20.384;3.816
2023-01-14T08:00:00;354354.777;407304.342;1;23.531;1.191
2023-01-14T09:00:00;916112.344;1053002.694;1;21.347;4.734
2023-01-14T10:00:00;1151974.231;1324108.311;1;23.224;0.995
2023-01-14T11:00:00;1771158.063;2035813.866;1;18.329;6.837
2023-01-14T12:00:00;1038139.609;1193263.918;1;22.569;4.721
2023-01-14T13:00:00;1734799.730;1994022.678;1;22.026;2.371
2023-01-14T14:00:00;1525437.815;1753376.798;1;21.432;3.775
2023-01-14T15:00:00;1224609.938;1407597.630;1;20.071;4.998
2023-01-14T16:00:00;732277.189;841697.918;1;17.103;5.668
2023-01-14T17:00:00;846642.410;973152.195;1;16.173;6.590
2023-01-14T18:00:00;311204.929;357706.815;1;15.917;4.338
2023-01-14T19:00:00;0.000;0.000;1;11.219;10.748
2023-01-14T20:00:00;0.000;0.000;0;13.541;2.971
2023-01-14T21:00:00;0.000;0.000;0;13.963;6.142
2023-01-14T22:00:00;0.000;0.000;0;14.542;5.155
2023-01-14T23:00:00;0.000;0.000;0;13.511;5.064
2023-01-15T00:00:00;0.000;0.000;0;15.855;8.062
2023-01-15T01:00:00;0.000;0.000;0;10.326;6.784
2023-01-15T02:00:00;0.000;0.000;0;14.633;5.101
2023-01-15T03:00:00;0.000;0.000;0;18.736;3.552
2023-01-15T04:00:00;0.000;0.000;0;14.792;10.707
2023-01-15T05:00:00;0.000;0.000;0;14.453;5.221
2023-01-15T06:00:00;0.000;0.000;0;18.237;2.984
2023-01-15T07:00:00;440436.057;506248.341;1;19.848;7.464
2023-01-15T08:00:00;505109.786;580585.960;1;23.851;2.562
2023-01-15T09:00:00;1136613.708;1306452.538;1;21.466;5.918
2023-01-15T10:00:00;982016.521;1128754.622;1;27.736;7.372
2023-01-15T11:00:00;1754207.510;2016330.471;1;21.796;8.413
2023-01-15T12:00:00;1454364.834;1671683.717;1;18.900;4.623
2023-01-15T13:00:00;1507586.525;1732858.074;1;20.210;4.502
2023-01-15T14:00:00;1246537.943;1432802.233;1;13.041;1.137
2023-01-15T15:00:00;1396050.765;1604656.052;1;18.559;2.343
2023-01-15T16:00:00;796684.627;915729.456;1;16.220;6.294
2023-01-15T17:00:00;722163.722;830073.243;1;16.475;4.896
2023-01-15T18:00:00;344998.705;396550.236;1;16.637;1.346
2023-01-15T19:00:00;0.000;0.000;1;12.731;2.597
2023-01-15T20:00:00;0.000;0.000;0;11.336;4.540
2023-01-15T21:00:00;0.000;0.000;0;10.737;4.017
2023-01-15T22:00:00;0.000;0.000;0;15.472;11.015
2023-01-15T23:00:00;0.000;0.000;0;8.059;5.272
2023-01-16T00:00:00;0.000;0.000;0;13.964;7.927
2023-01-16T01:00:00;0.000;0.000;0;11.702;0.470
2023-01-16T02:00:00;0.000;0.000;0;13.766;2.343
2023-01-16T03:00:00;0.000;0.000;0;14.086;2.484
2023-01-16T04:00:00;0.000;0.000;0;13.988;6.293
2023-01-16T05:00:00;0.000;0.000;0;18.455;2.947
2023-01-16T06:00:00;0.000;0.000;0;20.620;4.739
2023-01-16T07:00:00;361607.346;415640.627;1;21.808;2.867
2023-01-16T08:00:00;808202.491;928968.381;1;20.556;5.596
2023-01-16T09:00:00;1107364.307;1272832.537;1;21.098;1.481
2023-01-16T10:00:00;1348116.698;1549559.423;1;21.973;6.322
2023-01-16T11:00:00;1046069.602;1202378.853;1;21.612;7.493
2023-01-16T12:00:00;1376976.957;1582732.135;1;23.265;4.189
2023-01-16T13:00:00;1893639.018;2176596.572;1;16.950;2.871
2023-01-16T14:00:00;958875.011;1102155.185;1;16.938;4.360
2023-01-16T15:00:00;1629532.301;1873025.633;1;18.446;3.097
2023-01-16T16:00:00;1143655.079;1314546.068;1;16.925;2.114
2023-01-16T17:00:00;781158.498;897883.331;1;18.463;5.601
2023-01-16T18:00:00;359332.586;413025.961;1;15.853;0.216
2023-01-16T19:00:00;0.000;0.000;1;12.857;2.379
2023-01-16T20:00:00;0.000;0.000;0;11.299;2.897
2023-01-16T21:00:00;0.000;0.000;0;14.116;5.316
2023-01-16T22:00:00;0.000;0.000;0;15.359;9.496
2023-01-16T23:00:00;0.000;0.000;0;12.633;4.650
2023-01-17T00:00:00;0.000;0.000;0;12.523;6.983
2023-01-17T01:00:00;0.000;0.000;0;9.695;6.816
2023-01-17T02:00:00;0.000;0.000;0;17.924;2.384
2023-01-17T03:00:00;0.000;0.000;0;15.561;4.492
2023-01-17T04:00:00;0.000;0.000;0;20.381;5.038
2023-01-17T05:00:00;0.000;0.000;0;17.331;4.682
2023-01-17T06:00:00;0.000;0.000;0;19.216;8.507
2023-01-17T07:00:00;407937.072;468893.187;1;21.185;2.248
2023-01-17T08:00:00;784178.076;901354.111;1;23.595;4.267
2023-01-17T09:00:00;1196480.419;1375264.850;1;19.743;1.871
2023-01-17T10:00:00;1682912.775;1934382.500;1;23.790;3.039
2023-01-17T11:00:00;1273693.387;1464015.387;1;25.946;5.179
2023-01-17T12:00:00;1421370.896;1633759.650;1;22.098;3.638
2023-01-17T13:00:00;1859777.673;2137675.486;1;20.341;3.569
2023-01-17T14:00:00;1327948.470;1526377.551;1;18.195;6.817
2023-01-17T15:00:00;748725.284;860603.775;1;18.001;2.893
2023-01-17T16:00:00;875171.525;1005944.282;1;18.090;5.584
2023-01-17T17:00:00;385364.792;442948.037;1;18.270;3.122
2023-01-17T18:00:00;328733.759;377854.895;1;14.866;3.736
2023-01-17T19:00:00;0.000;0.000;1;13.690;5.422
2023-01-17T20:00:00;0.000;0.000;0;12.265;2.274
2023-01-17T21:00:00;0.000;0.000;0;10.988;3.675
2023-01-17T22:00:00;0.000;0.000;0;10.364;1.143
2023-01-17T23:00:00;0.000;0.000;0;10.768;3.040
2023-01-18T00:00:00;0.000;0.000;0;11.773;4.238
2023-01-18T01:00:00;0.000;0.000;0;11.278;6.965
2023-01-18T02:00:00;0.000;0.000;0;12.726;2.762
2023-01-18T03:00:00;0.000;0.000;0;16.702;6.267
2023-01-18T04:00:00;0.000;0.000;0;22.411;4.396
2023-01-18T05:00:00;0.000;0.000;0;16.805;4.000
2023-01-18T06:00:00;0.000;0.000;0;19.838;2.494
2023-01-18T07:00:00;373296.563;429076.510;1;19.260;5.369
2023-01-18T08:00:00;596042.354;685106.154;1;21.499;3.769
2023-01-18T09:00:00;1035060.509;1189724.723;1;23.632;6.566
