# PVGIS-6 TMY data
# Location: 37.502N, 15.087E
# Elevation: 789m
# Source: PVGIS <https://joint-research-centre.ec.europa.eu/pvgis_en>
# Radiation database: PVGIS-SARAH2
# Nominal power of the PV system: 2000kW
# System losses: 10.0%
# Slope angle: 35 deg
# Azimuth angle: 0 deg (optimum)
#
time;P_Wh;G(i);H_sun;T2m;WS10m
2023-01-04T11:00:00;1225932.475;1362147.195;1;23.446;3.988
2023-01-04T12:00:00;1248824.822;1387583.135;1;21.844;5.702
2023-01-04T13:00:00;1899328.528;2110365.032;1;25.193;1.910
2023-01-04T14:00:00;1770184.620;1966871.799;1;21.458;1.550
2023-01-04T15:00:00;1496790.424;1663100.471;1;22.591;5.081
2023-01-04T16:00:00;927475.056;1030527.840;1;21.324;6.009
2023-01-04T17:00:00;784383.052;871536.724;1;18.239;6.989
2023-01-04T18:00:00;386717.460;429686.067;1;17.926;2.173
2023-01-04T19:00:00;0.000;0.000;1;16.472;2.094
2023-01-04T20:00:00;0.000;0.000;0;19.099;2.004
2023-01-04T21:00:00;0.000;0.000;0;14.808;5.792
2023-01-04T22:00:00;0.000;0.000;0;14.492;1.587
2023-01-04T23:00:00;0.000;0.000;0;12.169;3.595
2023-01-05T00:00:00;0.000;0.000;0;12.631;4.486
2023-01-05T01:00:00;0.000;0.000;0;16.413;5.477
2023-01-05T02:00:00;0.000;0.000;0;13.282;4.399
2023-01-05T03:00:00;0.000;0.000;0;22.599;4.900
2023-01-05T04:00:00;0.000;0.000;0;19.867;5.398
2023-01-05T05:00:00;0.000;0.000;0;23.312;2.738
2023-01-05T06:00:00;0.000;0.000;0;21.367;0.798
2023-01-05T07:00:00;298798.963;331998.847;1;21.646;4.785
2023-01-05T08:00:00;676958.284;752175.871;1;21.688;4.863
2023-01-05T09:00:00;1200449.534;1333832.816;1;22.756;2.444
2023-01-05T10:00:00;1301160.316;1445733.684;1;25.357;3.842
2023-01-05T11:00:00;1481549.298;1646165.887;1;24.945;9.504
2023-01-05T12:00:00;1595861.581;1773179.535;1;20.515;3.392
2023-01-05T13:00:00;1174707.141;1305230.157;1;23.305;1.781
2023-01-05T14:00:00;937735.079;1041927.865;1;24.329;4.111
2023-01-05T15:00:00;1096721.182;1218579.092;1;22.767;4.186
2023-01-05T16:00:00;1372996.127;1525551.252;1;21.819;7.606
2023-01-05T17:00:00;832519.018;925021.131;1;13.117;2.875
2023-01-05T18:00:00;433880.151;482089.057;1;16.667;3.393
2023-01-05T19:00:00;0.000;0.000;1;19.056;2.545
2023-01-05T20:00:00;0.000;0.000;0;14.936;6.189
2023-01-05T21:00:00;0.000;0.000;0;16.772;4.992
2023-01-05T22:00:00;0.000;0.000;0;13.133;2.626
2023-01-05T23:00:00;0.000;0.000;0;17.059;5.333
2023-01-06T00:00:00;0.000;0.000;0;15.896;3.598
2023-01-06T01:00:00;0.000;0.000;0;17.699;6.709
2023-01-06T02:00:00;0.000;0.000;0;18.560;8.999
2023-01-06T03:00:00;0.000;0.000;0;15.839;7.701
2023-01-06T04:00:00;0.000;0.000;0;23.575;6.046
2023-01-06T05:00:00;0.000;0.000;0;21.442;6.444
2023-01-06T06:00:00;0.000;0.000;0;23.458;8.866
2023-01-06T07:00:00;456383.920;507093.244;1;16.969;4.246
2023-01-06T08:00:00;845477.300;939419.222;1;26.649;6.857
2023-01-06T09:00:00;865084.607;961205.119;1;25.504;9.784
2023-01-06T10:00:00;973919.579;1082132.865;1;25.644;10.041
2023-01-06T11:00:00;1450364.664;1611516.293;1;25.416;3.522
2023-01-06T12:00:00;1358703.437;1509670.485;1;26.023;6.468
2023-01-06T13:00:00;1315089.242;1461210.269;1;24.271;4.624
2023-01-06T14:00:00;1850755.600;2056395.112;1;19.237;0.450
2023-01-06T15:00:00;1114949.454;1238832.726;1;20.399;3.099
2023-01-06T16:00:00;916838.698;1018709.665;1;19.854;3.349
2023-01-06T17:00:00;922248.182;1024720.203;1;20.729;3.754
2023-01-06T18:00:00;250493.927;278326.585;1;18.686;4.301
2023-01-06T19:00:00;0.000;0.000;1;13.600;3.728
2023-01-06T20:00:00;0.000;0.000;0;16.655;4.694
2023-01-06T21:00:00;0.000;0.000;0;16.747;1.146
2023-01-06T22:00:00;0.000;0.000;0;17.895;3.848
2023-01-06T23:00:00;0.000;0.000;0;13.801;1.151
2023-01-07T00:00:00;0.000;0.000;0;18.401;4.102
2023-01-07T01:00:00;0.000;0.000;0;15.828;2.977
2023-01-07T02:00:00;0.000;0.000;0;16.035;8.509
2023-01-07T03:00:00;0.000;0.000;0;20.096;7.829
2023-01-07T04:00:00;0.000;0.000;0;20.398;3.812
2023-01-07T05:00:00;0.000;0.000;0;21.544;6.898
2023-01-07T06:00:00;0.000;0.000;0;21.581;2.114
2023-01-07T07:00:00;445662.681;495180.756;1;24.237;6.757
2023-01-07T08:00:00;660203.644;733559.604;1;26.159;7.464
2023-01-07T09:00:00;936217.824;1040242.026;1;21.535;3.435
2023-01-07T10:00:00;1286117.379;1429019.310;1;26.895;10.095
2023-01-07T11:00:00;1071051.115;1190056.795;1;22.935;8.333
2023-01-07T12:00:00;1340164.914;1489072.126;1;21.582;3.308
2023-01-07T13:00:00;1857355.975;2063728.861;1;22.484;2.772
2023-01-07T14:00:00;885803.215;984225.795;1;22.407;3.175
2023-01-07T15:00:00;1308984.131;1454426.812;1;20.240;7.241
2023-01-07T16:00:00;1058776.861;1176418.735;1;21.112;1.046
2023-01-07T17:00:00;957232.711;1063591.902;1;16.943;12.026
2023-01-07T18:00:00;382835.701;425373.001;1;16.518;2.122
2023-01-07T19:00:00;0.000;0.000;1;16.210;4.575
2023-01-07T20:00:00;0.000;0.000;0;16.372;6.050
2023-01-07T21:00:00;0.000;0.000;0;17.213;2.692
2023-01-07T22:00:00;0.000;0.000;0;14.752;4.288
2023-01-07T23:00:00;0.000;0.000;0;17.158;6.961
2023-01-08T00:00:00;0.000;0.000;0;17.542;3.711
2023-01-08T01:00:00;0.000;0.000;0;18.432;4.322
2023-01-08T02:00:00;0.000;0.000;0;17.253;2.843
2023-01-08T03:00:00;0.000;0.000;0;16.948;0.948
2023-01-08T04:00:00;0.000;0.000;0;19.151;2.727
2023-01-08T05:00:00;0.000;0.000;0;21.140;3.587
2023-01-08T06:00:00;0.000;0.000;0;21.485;1.820
2023-01-08T07:00:00;447640.405;497378.228;1;23.175;4.111
2023-01-08T08:00:00;610821.237;678690.263;1;19.827;1.005
2023-01-08T09:00:00;596106.413;662340.459;1;24.675;2.402
2023-01-08T10:00:00;1161759.128;1290843.476;1;22.284;5.461
2023-01-08T11:00:00;1385235.897;1539150.997;1;23.609;8.327
2023-01-08T12:00:00;1127181.616;1252424.017;1;22.994;3.098
2023-01-08T13:00:00;1368698.664;1520776.293;1;24.852;3.215
2023-01-08T14:00:00;1435051.707;1594501.897;1;19.904;1.366
2023-01-08T15:00:00;787100.274;874555.860;1;22.403;4.223
2023-01-08T16:00:00;1080600.098;1200666.776;1;22.496;7.758
2023-01-08T17:00:00;593890.574;659878.415;1;15.249;2.575
2023-01-08T18:00:00;355700.970;395223.300;1;17.925;3.899
2023-01-08T19:00:00;0.000;0.000;1;17.707;8.242
2023-01-08T20:00:00;0.000;0.000;0;13.928;9.074
2023-01-08T21:00:00;0.000;0.000;0;18.872;4.503
2023-01-08T22:00:00;0.000;0.000;0;15.110;3.130
2023-01-08T23:00:00;0.000;0.000;0;19.482;2.563
2023-01-09T00:00:00;0.000;0.000;0;11.113;1.862
2023-01-09T01:00:00;0.000;0.000;0;13.552;4.931
2023-01-09T02:00:00;0.000;0.000;0;14.957;6.811
2023-01-09T03:00:00;0.000;0.000;0;18.616;3.329
2023-01-09T04:00:00;0.000;0.000;0;23.466;4.914
2023-01-09T05:00:00;0.000;0.000;0;22.991;7.332
2023-01-09T06:00:00;0.000;0.000;0;24.346;2.048
2023-01-09T07:00:00;369480.017;410533.352;1;24.581;2.486
2023-01-09T08:00:00;592834.775;658705.306;1;24.787;3.963
2023-01-09T09:00:00;854964.789;949960.876;1;25.630;2.022
2023-01-09T10:00:00;1235237.174;1372485.749;1;23.106;3.662
2023-01-09T11:00:00;1294570.438;1438411.598;1;28.517;2.146
2023-01-09T12:00:00;1764646.593;1960718.436;1;25.495;7.486
2023-01-09T13:00:00;2278266.866;2531407.629;1;23.056;2.895
2023-01-09T14:00:00;1423598.697;1581776.329;1;23.559;3.271
2023-01-09T15:00:00;1812350.978;2013723.309;1;18.878;8.974
2023-01-09T16:00:00;1319845.415;1466494.906;1;20.775;3.680
2023-01-09T17:00:00;884618.732;982909.702;1;18.100;7.194
2023-01-09T18:00:00;275108.844;305676.494;1;16.434;7.020
2023-01-09T19:00:00;0.000;0.000;1;17.205;4.987
2023-01-09T20:00:00;0.000;0.000;0;16.403;2.457
2023-01-09T21:00:00;0.000;0.000;0;16.497;5.134
2023-01-09T22:00:00;0.000;0.000;0;14.486;5.667
2023-01-09T23:00:00;0.000;0.000;0;13.679;1.974
2023-01-10T00:00:00;0.000;0.000;0;15.123;8.248
2023-01-10T01:00:00;0.000;0.000;0;18.405;3.985
2023-01-10T02:00:00;0.000;0.000;0;15.169;4.363
2023-01-10T03:00:00;0.000;0.000;0;17.076;2.594
2023-01-10T04:00:00;0.000;0.000;0;20.504;3.667
2023-01-10T05:00:00;0.000;0.000;0;21.255;4.149
2023-01-10T06:00:00;0.000;0.000;0;22.538;3.492
2023-01-10T07:00:00;419987.765;466653.072;1;24.122;10.012
2023-01-10T08:00:00;1005181.629;1116868.476;1;25.950;7.032
2023-01-10T09:00:00;1023754.812;1137505.346;1;24.240;2.965
2023-01-10T10:00:00;1549924.931;1722138.812;1;25.283;2.648
2023-01-10T11:00:00;1858153.396;2064614.885;1;24.944;3.404
2023-01-10T12:00:00;1678602.018;1865113.353;1;23.866;2.991
2023-01-10T13:00:00;1497826.576;1664251.751;1;25.464;4.293
2023-01-10T14:00:00;1617987.815;1797764.239;1;22.086;2.033
2023-01-10T15:00:00;1238940.041;1376600.045;1;20.514;10.821
2023-01-10T16:00:00;702204.300;780227.001;1;19.979;2.276
2023-01-10T17:00:00;690352.901;767058.779;1;19.308;9.832
2023-01-10T18:00:00;321801.670;357557.411;1;15.749;7.078
2023-01-10T19:00:00;0.000;0.000;1;14.684;4.899
2023-01-10T20:00:00;0.000;0.000;0;15.560;3.525
2023-01-10T21:00:00;0.000;0.000;0;11.955;8.946
2023-01-10T22:00:00;0.000;0.000;0;14.767;6.332
2023-01-10T23:00:00;0.000;0.000;0;14.445;3.444
2023-01-11T00:00:00;0.000;0.000;0;14.200;8.118
2023-01-11T01:00:00;0.000;0.000;0;18.638;4.954
2023-01-11T02:00:00;0.000;0.000;0;15.785;2.917
2023-01-11T03:00:00;0.000;0.000;0;18.154;2.129
2023-01-11T04:00:00;0.000;0.000;0;16.302;4.660
2023-01-11T05:00:00;0.000;0.000;0;18.518;2.998
2023-01-11T06:00:00;0.000;0.000;0;24.536;1.777
2023-01-11T07:00:00;229887.796;255430.884;1;22.779;6.469
2023-01-11T08:00:00;965164.381;1072404.867;1;21.935;2.562
2023-01-11T09:00:00;741864.308;824293.676;1;23.976;8.792
2023-01-11T10:00:00;1427049.829;1585610.921;1;23.699;2.816
2023-01-11T11:00:00;1754544.527;1949493.919;1;23.065;5.538
2023-01-11T12:00:00;1656252.629;1840280.699;1;23.616;5.431
2023-01-11T13:00:00;1190219.882;1322466.536;1;21.357;4.802
2023-01-11T14:00:00;1185830.043;1317588.937;1;23.224;2.235
2023-01-11T15:00:00;1599865.889;1777628.765;1;18.039;1.217
2023-01-11T16:00:00;1256234.973;1395816.637;1;19.415;5.845
2023-01-11T17:00:00;642254.205;713615.784;1;15.842;7.725
2023-01-11T18:00:00;418155.930;464617.700;1;15.343;3.585
2023-01-11T19:00:00;0.000;0.000;1;15.985;0.332
2023-01-11T20:00:00;0.000;0.000;0;14.877;4.552
2023-01-11T21:00:00;0.000;0.000;0;13.281;4.530
2023-01-11T22:00:00;0.000;0.000;0;14.234;8.713
2023-01-11T23:00:00;0.000;0.000;0;16.268;1.435
2023-01-12T00:00:00;0.000;0.000;0;16.115;3.165
2023-01-12T01:00:00;0.000;0.000;0;15.710;2.548
2023-01-12T02:00:00;0.000;0.000;0;13.801;7.528
2023-01-12T03:00:00;0.000;0.000;0;22.707;2.958
2023-01-12T04:00:00;0.000;0.000;0;19.857;2.286
2023-01-12T05:00:00;0.000;0.000;0;20.459;3.117
2023-01-12T06:00:00;0.000;0.000;0;18.143;2.983
2023-01-12T07:00:00;379860.222;422066.913;1;23.706;2.573
2023-01-12T08:00:00;644563.825;716182.028;1;23.813;2.143
2023-01-12T09:00:00;1050407.089;1167118.988;1;23.187;3.627
2023-01-12T10:00:00;1147194.281;1274660.313;1;24.299;1.774
2023-01-12T11:00:00;1812260.804;2013623.115;1;23.655;4.774
2023-01-12T12:00:00;1836093.330;2040103.700;1;24.657;0.910
2023-01-12T13:00:00;860095.586;955661.763;1;24.700;2.905
2023-01-12T14:00:00;1807072.028;2007857.809;1;19.976;3.354
2023-01-12T15:00:00;1371379.673;1523755.192;1;22.657;2.444
2023-01-12T16:00:00;1332571.880;1480635.423;1;21.368;5.051
2023-01-12T17:00:00;886262.249;984735.832;1;20.100;7.090
2023-01-12T18:00:00;390634.823;434038.692;1;20.697;3.473
2023-01-12T19:00:00;0.000;0.000;1;13.907;10.430
2023-01-12T20:00:00;0.000;0.000;0;15.996;2.678
2023-01-12T21:00:00;0.000;0.000;0;14.422;5.488
2023-01-12T22:00:00;0.000;0.000;0;18.987;3.619
2023-01-12T23:00:00;0.000;0.000;0;15.030;2.549
2023-01-13T00:00:00;0.000;0.000;0;15.304;5.702
2023-01-13T01:00:00;0.000;0.000;0;20.905;7.037
2023-01-13T02:00:00;0.000;0.000;0;19.295;5.596
2023-01-13T03:00:00;0.000;0.000;0;19.300;0.352
2023-01-13T04:00:00;0.000;0.000;0;21.381;3.116
2023-01-13T05:00:00;0.000;0.000;0;23.017;3.620
2023-01-13T06:00:00;0.000;0.000;0;20.880;3.074
2023-01-13T07:00:00;388601.058;431778.953;1;24.881;5.579
2023-01-13T08:00:00;678221.233;753579.148;1;23.242;7.526
2023-01-13T09:00:00;1352546.935;1502829.928;1;24.139;3.186
2023-01-13T10:00:00;1290602.216;1434002.462;1;22.648;7.311
2023-01-13T11:00:00;1281061.939;1423402.155;1;26.599;8.233
2023-01-13T12:00:00;1540725.131;1711916.812;1;25.605;6.529
2023-01-13T13:00:00;2120025.578;2355583.975;1;22.341;8.400
2023-01-13T14:00:00;1038194.239;1153549.155;1;20.767;8.433
2023-01-13T15:00:00;1376963.543;1529959.493;1;21.911;4.861
2023-01-13T16:00:00;845791.650;939768.500;1;18.304;2.380
2023-01-13T17:00:00;594477.183;660530.203;1;17.439;10.865
2023-01-13T18:00:00;327549.691;363944.102;1;17.112;3.351
2023-01-13T19:00:00;0.000;0.000;1;21.017;6.905
2023-01-13T20:00:00;0.000;0.000;0;17.268;3.015
2023-01-13T21:00:00;0.000;0.000;0;12.555;3.617
2023-01-13T22:00:00;0.000;0.000;0;13.460;4.662
2023-01-13T23:00:00;0.000;0.000;0;14.866;7.507
2023-01-14T00:00:00;0.000;0.000;0;19.405;5.961
2023-01-14T01:00:00;0.000;0.000;0;15.408;8.037
2023-01-14T02:00:00;0.000;0.000;0;18.331;2.979
2023-01-14T03:00:00;0.000;0.000;0;16.788;5.756
2023-01-14T04:00:00;0.000;0.000;0;23.430;2.841
2023-01-14T05:00:00;0.000;0.000;0;18.141;5.529
2023-01-14T06:00:00;0.000;0.000;0;23.583;4.251
2023-01-14T07:00:00;296541.438;329490.487;1;22.131;7.551
2023-01-14T08:00:00;1066539.680;1185044.089;1;27.070;2.879
2023-01-14T09:00:00;1153856.020;1282062.245;1;23.598;5.453
2023-01-14T10:00:00;1122918.337;1247687.041;1;23.149;2.687
2023-01-14T11:00:00;1720046.412;1911162.680;1;26.261;2.335
2023-01-14T12:00:00;1758618.534;1954020.593;1;24.048;4.999
2023-01-14T13:00:00;1367019.915;1518911.017;1;23.682;4.614
2023-01-14T14:00:00;1776349.707;1973721.896;1;23.414;2.040
2023-01-14T15:00:00;1362416.551;1513796.168;1;22.669;2.403
2023-01-14T16:00:00;1070008.238;1188898.042;1;19.425;2.730
2023-01-14T17:00:00;438009.694;486677.437;1;19.219;8.528
2023-01-14T18:00:00;311236.792;345818.658;1;16.884;5.250
2023-01-14T19:00:00;0.000;0.000;1;16.783;0.728
2023-01-14T20:00:00;0.000;0.000;0;19.485;1.010
2023-01-14T21:00:00;0.000;0.000;0;12.527;0.996
2023-01-14T22:00:00;0.000;0.000;0;11.067;4.608
2023-01-14T23:00:00;0.000;0.000;0;16.042;7.398
2023-01-15T00:00:00;0.000;0.000;0;17.168;3.852
2023-01-15T01:00:00;0.000;0.000;0;14.454;2.065
2023-01-15T02:00:00;0.000;0.000;0;18.251;5.467
2023-01-15T03:00:00;0.000;0.000;0;20.184;5.672
2023-01-15T04:00:00;0.000;0.000;0;18.094;2.646
2023-01-15T05:00:00;0.000;0.000;0;20.233;2.980
2023-01-15T06:00:00;0.000;0.000;0;23.753;1.246
2023-01-15T07:00:00;306988.567;341098.408;1;21.872;3.968
2023-01-15T08:00:00;779771.102;866412.336;1;28.326;7.565
2023-01-15T09:00:00;1392759.955;1547511.062;1;25.541;1.939
2023-01-15T10:00:00;1263680.877;1404089.863;1;25.299;4.535
2023-01-15T11:00:00;1825660.742;2028511.936;1;25.911;3.376
2023-01-15T12:00:00;1638841.909;1820935.455;1;21.379;1.062
2023-01-15T13:00:00;1833190.758;2036878.619;1;25.360;7.147
2023-01-15T14:00:00;1810039.756;2011155.284;1;21.329;2.217
2023-01-15T15:00:00;892135.349;991261.499;1;22.927;4.538
2023-01-15T16:00:00;867870.782;964300.869;1;16.852;6.143
2023-01-15T17:00:00;831622.278;924024.753;1;18.384;6.719
2023-01-15T18:00:00;457470.287;508300.319;1;17.038;2.624
2023-01-15T19:00:00;0.000;0.000;1;17.945;3.426
2023-01-15T20:00:00;0.000;0.000;0;18.472;9.160
2023-01-15T21:00:00;0.000;0.000;0;13.564;4.613
2023-01-15T22:00:00;0.000;0.000;0;12.483;5.527
2023-01-15T23:00:00;0.000;0.000;0;16.700;3.520
2023-01-16T00:00:00;0.000;0.000;0;16.980;1.129
2023-01-16T01:00:00;0.000;0.000;0;18.185;2.072
2023-01-16T02:00:00;0.000;0.000;0;20.385;4.840
2023-01-16T03:00:00;0.000;0.000;0;20.600;3.285
2023-01-16T04:00:00;0.000;0.000;0;23.075;5.164
2023-01-16T05:00:00;0.000;0.000;0;19.958;5.979
2023-01-16T06:00:00;0.000;0.000;0;19.785;9.120
2023-01-16T07:00:00;388338.042;431486.714;1;27.785;3.371
2023-01-16T08:00:00;560700.772;623000.858;1;19.919;5.058
2023-01-16T09:00:00;974349.658;1082610.731;1;23.270;7.954
2023-01-16T10:00:00;991944.094;1102160.104;1;25.383;9.673
2023-01-16T11:00:00;1601051.499;1778946.110;1;26.857;2.772
2023-01-16T12:00:00;1269609.311;1410677.013;1;21.427;7.846
2023-01-16T13:00:00;1274491.038;1416101.153;1;26.564;7.619
2023-01-16T14:00:00;1551217.163;1723574.625;1;21.458;1.710
2023-01-16T15:00:00;1114022.515;1237802.794;1;16.184;3.414
2023-01-16T16:00:00;1103881.245;1226534.717;1;21.549;3.103
2023-01-16T17:00:00;770455.767;856061.963;1;18.909;4.858
2023-01-16T18:00:00;328713.445;365237.161;1;18.558;4.847
2023-01-16T19:00:00;0.000;0.000;1;15.196;3.697
2023-01-16T20:00:00;0.000;0.000;0;15.772;4.962
2023-01-16T21:00:00;0.000;0.000;0;16.212;2.914
2023-01-16T22:00:00;0.000;0.000;0;13.724;4.873
2023-01-16T23:00:00;0.000;0.000;0;15.913;1.294
2023-01-17T00:00:00;0.000;0.000;0;16.102;1.189
2023-01-17T01:00:00;0.000;0.000;0;20.284;2.497
2023-01-17T02:00:00;0.000;0.000;0;16.028;4.072
2023-01-17T03:00:00;0.000;0.000;0;18.382;8.320
2023-01-17T04:00:00;0.000;0.000;0;21.982;3.077
2023-01-17T05:00:00;0.000;0.000;0;19.964;2.469
2023-01-17T06:00:00;0.000;0.000;0;22.226;5.466
2023-01-17T07:00:00;322259.117;358065.685;1;26.762;7.286
2023-01-17T08:00:00;853672.079;948524.532;1;23.982;1.830
2023-01-17T09:00:00;824833.268;916481.408;1;25.056;6.621
2023-01-17T10:00:00;1059749.193;1177499.104;1;24.730;7.440
2023-01-17T11:00:00;1402829.404;1558699.338;1;21.414;8.271
2023-01-17T12:00:00;1173027.242;1303363.602;1;21.127;7.526
2023-01-17T13:00:00;1704544.349;1893938.166;1;22.526;2.541
2023-01-17T14:00:00;1564276.968;1738085.520;1;22.140;1.925
2023-01-17T15:00:00;1308310.180;1453677.978;1;16.089;6.592
2023-01-17T16:00:00;773378.074;859308.972;1;17.612;3.115
2023-01-17T17:00:00;872034.004;968926.671;1;21.986;5.145
2023-01-17T18:00:00;437811.393;486457.104;1;15.607;6.819
2023-01-17T19:00:00;0.000;0.000;1;15.116;4.144
2023-01-17T20:00:00;0.000;0.000;0;16.216;7.910
2023-01-17T21:00:00;0.000;0.000;0;17.559;0.427
2023-01-17T22:00:00;0.000;0.000;0;14.036;3.229
2023-01-17T23:00:00;0.000;0.000;0;18.703;3.006
2023-01-18T00:00:00;0.000;0.000;0;15.351;2.505
2023-01-18T01:00:00;0.000;0.000;0;13.574;3.593
2023-01-18T02:00:00;0.000;0.000;0;14.890;0.968
2023-01-18T03:00:00;0.000;0.000;0;20.739;1.308
2023-01-18T04:00:00;0.000;0.000;0;23.481;7.546
2023-01-18T05:00:00;0.000;0.000;0;20.275;5.375
2023-01-18T06:00:00;0.000;0.000;0;22.243;4.217
2023-01-18T07:00:00;415518.741;461687.490;1;27.139;3.052
2023-01-18T08:00:00;745703.572;828559.524;1;23.716;3.577
2023-01-18T09:00:00;1111429.675;1234921.861;1;22.932;6.191
